DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
"2024-02-04","2024-02-05","2024-02-04T23:30:00","2024-02-05T00:00:00",3565,702,4267
"2024-02-05","2024-02-05","2024-02-05T00:00:00","2024-02-05T00:30:00",3509,533,4042
"2024-02-05","2024-02-05","2024-02-05T00:30:00","2024-02-05T01:00:00",3423,497,3920
"2024-02-05","2024-02-05","2024-02-05T01:00:00","2024-02-05T01:30:00",3348,479,3827
"2024-02-05","2024-02-05","2024-02-05T01:30:00","2024-02-05T02:00:00",3264,508,3772
"2024-02-05","2024-02-05","2024-02-05T02:00:00","2024-02-05T02:30:00",3176,490,3666
"2024-02-05","2024-02-05","2024-02-05T02:30:00","2024-02-05T03:00:00",3145,486,3631
"2024-02-05","2024-02-05","2024-02-05T03:00:00","2024-02-05T03:30:00",3108,477,3585
"2024-02-05","2024-02-05","2024-02-05T03:30:00","2024-02-05T04:00:00",3091,464,3555
"2024-02-05","2024-02-05","2024-02-05T04:00:00","2024-02-05T04:30:00",3073,462,3535
"2024-02-05","2024-02-05","2024-02-05T04:30:00","2024-02-05T05:00:00",3055,460,3515
"2024-02-05","2024-02-05","2024-02-05T05:00:00","2024-02-05T05:30:00",3097,472,3569
"2024-02-05","2024-02-05","2024-02-05T05:30:00","2024-02-05T06:00:00",3095,485,3580
"2024-02-05","2024-02-05","2024-02-05T06:00:00","2024-02-05T06:30:00",3179,547,3726
"2024-02-05","2024-02-05","2024-02-05T06:30:00","2024-02-05T07:00:00",3265,638,3903
"2024-02-05","2024-02-05","2024-02-05T07:00:00","2024-02-05T07:30:00",3358,748,4106
"2024-02-05","2024-02-05","2024-02-05T07:30:00","2024-02-05T08:00:00",3429,901,4330
"2024-02-05","2024-02-05","2024-02-05T08:00:00","2024-02-05T08:30:00",3508,989,4497
"2024-02-05","2024-02-05","2024-02-05T08:30:00","2024-02-05T09:00:00",3580,1021,4601
"2024-02-05","2024-02-05","2024-02-05T09:00:00","2024-02-05T09:30:00",3669,1036,4705
"2024-02-05","2024-02-05","2024-02-05T09:30:00","2024-02-05T10:00:00",3796,1072,4868
"2024-02-05","2024-02-05","2024-02-05T10:00:00","2024-02-05T10:30:00",3890,1083,4973
"2024-02-05","2024-02-05","2024-02-05T10:30:00","2024-02-05T11:00:00",3978,1077,5055
"2024-02-05","2024-02-05","2024-02-05T11:00:00","2024-02-05T11:30:00",4037,1082,5119
"2024-02-05","2024-02-05","2024-02-05T11:30:00","2024-02-05T12:00:00",4032,1084,5116
"2024-02-05","2024-02-05","2024-02-05T12:00:00","2024-02-05T12:30:00",4062,1084,5146
"2024-02-05","2024-02-05","2024-02-05T12:30:00","2024-02-05T13:00:00",4070,1065,5135
"2024-02-05","2024-02-05","2024-02-05T13:00:00","2024-02-05T13:30:00",4074,1086,5160
"2024-02-05","2024-02-05","2024-02-05T13:30:00","2024-02-05T14:00:00",4039,1054,5093
"2024-02-05","2024-02-05","2024-02-05T14:00:00","2024-02-05T14:30:00",4003,1053,5056
"2024-02-05","2024-02-05","2024-02-05T14:30:00","2024-02-05T15:00:00",3964,1069,5033
"2024-02-05","2024-02-05","2024-02-05T15:00:00","2024-02-05T15:30:00",3982,1070,5052
"2024-02-05","2024-02-05","2024-02-05T15:30:00","2024-02-05T16:00:00",4001,1089,5090
"2024-02-05","2024-02-05","2024-02-05T16:00:00","2024-02-05T16:30:00",4055,1097,5152
"2024-02-05","2024-02-05","2024-02-05T16:30:00","2024-02-05T17:00:00",4142,1144,5286
"2024-02-05","2024-02-05","2024-02-05T17:00:00","2024-02-05T17:30:00",4291,1202,5493
"2024-02-05","2024-02-05","2024-02-05T17:30:00","2024-02-05T18:00:00",4517,1290,5807
"2024-02-05","2024-02-05","2024-02-05T18:00:00","2024-02-05T18:30:00",4680,1276,5956
"2024-02-05","2024-02-05","2024-02-05T18:30:00","2024-02-05T19:00:00",4657,1226,5883
"2024-02-05","2024-02-05","2024-02-05T19:00:00","2024-02-05T19:30:00",4570,1185,5755
"2024-02-05","2024-02-05","2024-02-05T19:30:00","2024-02-05T20:00:00",4475,1156,5631
"2024-02-05","2024-02-05","2024-02-05T20:00:00","2024-02-05T20:30:00",4390,1107,5497
"2024-02-05","2024-02-05","2024-02-05T20:30:00","2024-02-05T21:00:00",4317,1055,5372
"2024-02-05","2024-02-05","2024-02-05T21:00:00","2024-02-05T21:30:00",4188,996,5184
"2024-02-05","2024-02-05","2024-02-05T21:30:00","2024-02-05T22:00:00",4026,934,4960
"2024-02-05","2024-02-05","2024-02-05T22:00:00","2024-02-05T22:30:00",3845,862,4707
"2024-02-05","2024-02-05","2024-02-05T22:30:00","2024-02-05T23:00:00",3694,789,4483
"2024-02-05","2024-02-06","2024-02-05T23:00:00","2024-02-05T23:30:00",3570,710,4280
"2024-02-05","2024-02-06","2024-02-05T23:30:00","2024-02-06T00:00:00",3519,640,4159
"2024-02-06","2024-02-06","2024-02-06T00:00:00","2024-02-06T00:30:00",3371,626,3997
"2024-02-06","2024-02-06","2024-02-06T00:30:00","2024-02-06T01:00:00",3309,588,3897
"2024-02-06","2024-02-06","2024-02-06T01:00:00","2024-02-06T01:30:00",3224,573,3797
"2024-02-06","2024-02-06","2024-02-06T01:30:00","2024-02-06T02:00:00",3167,592,3759
"2024-02-06","2024-02-06","2024-02-06T02:00:00","2024-02-06T02:30:00",3108,572,3680
"2024-02-06","2024-02-06","2024-02-06T02:30:00","2024-02-06T03:00:00",3124,557,3681
"2024-02-06","2024-02-06","2024-02-06T03:00:00","2024-02-06T03:30:00",3106,532,3638
"2024-02-06","2024-02-06","2024-02-06T03:30:00","2024-02-06T04:00:00",3098,528,3626
"2024-02-06","2024-02-06","2024-02-06T04:00:00","2024-02-06T04:30:00",3085,520,3605
"2024-02-06","2024-02-06","2024-02-06T04:30:00","2024-02-06T05:00:00",3080,526,3606
"2024-02-06","2024-02-06","2024-02-06T05:00:00","2024-02-06T05:30:00",3098,538,3636
"2024-02-06","2024-02-06","2024-02-06T05:30:00","2024-02-06T06:00:00",3175,595,3770
"2024-02-06","2024-02-06","2024-02-06T06:00:00","2024-02-06T06:30:00",3328,637,3965
"2024-02-06","2024-02-06","2024-02-06T06:30:00","2024-02-06T07:00:00",3564,746,4310
"2024-02-06","2024-02-06","2024-02-06T07:00:00","2024-02-06T07:30:00",3878,853,4731
"2024-02-06","2024-02-06","2024-02-06T07:30:00","2024-02-06T08:00:00",4251,984,5235
"2024-02-06","2024-02-06","2024-02-06T08:00:00","2024-02-06T08:30:00",4498,1071,5569
"2024-02-06","2024-02-06","2024-02-06T08:30:00","2024-02-06T09:00:00",4537,1084,5621
"2024-02-06","2024-02-06","2024-02-06T09:00:00","2024-02-06T09:30:00",4632,1128,5760
"2024-02-06","2024-02-06","2024-02-06T09:30:00","2024-02-06T10:00:00",4718,1162,5880
"2024-02-06","2024-02-06","2024-02-06T10:00:00","2024-02-06T10:30:00",4738,1160,5898
"2024-02-06","2024-02-06","2024-02-06T10:30:00","2024-02-06T11:00:00",4727,1147,5874
"2024-02-06","2024-02-06","2024-02-06T11:00:00","2024-02-06T11:30:00",4729,1165,5894
"2024-02-06","2024-02-06","2024-02-06T11:30:00","2024-02-06T12:00:00",4743,1087,5830
"2024-02-06","2024-02-06","2024-02-06T12:00:00","2024-02-06T12:30:00",4740,1132,5872
"2024-02-06","2024-02-06","2024-02-06T12:30:00","2024-02-06T13:00:00",4780,1156,5936
"2024-02-06","2024-02-06","2024-02-06T13:00:00","2024-02-06T13:30:00",4772,1153,5925
"2024-02-06","2024-02-06","2024-02-06T13:30:00","2024-02-06T14:00:00",4699,1103,5802
"2024-02-06","2024-02-06","2024-02-06T14:00:00","2024-02-06T14:30:00",4682,1100,5782
"2024-02-06","2024-02-06","2024-02-06T14:30:00","2024-02-06T15:00:00",4664,1093,5757
"2024-02-06","2024-02-06","2024-02-06T15:00:00","2024-02-06T15:30:00",4667,1089,5756
"2024-02-06","2024-02-06","2024-02-06T15:30:00","2024-02-06T16:00:00",4707,1113,5820
"2024-02-06","2024-02-06","2024-02-06T16:00:00","2024-02-06T16:30:00",4747,1118,5865
"2024-02-06","2024-02-06","2024-02-06T16:30:00","2024-02-06T17:00:00",4839,1179,6018
"2024-02-06","2024-02-06","2024-02-06T17:00:00","2024-02-06T17:30:00",4916,1267,6183
"2024-02-06","2024-02-06","2024-02-06T17:30:00","2024-02-06T18:00:00",5136,1338,6474
"2024-02-06","2024-02-06","2024-02-06T18:00:00","2024-02-06T18:30:00",5180,1301,6481
"2024-02-06","2024-02-06","2024-02-06T18:30:00","2024-02-06T19:00:00",5100,1239,6339
"2024-02-06","2024-02-06","2024-02-06T19:00:00","2024-02-06T19:30:00",4996,1182,6178
"2024-02-06","2024-02-06","2024-02-06T19:30:00","2024-02-06T20:00:00",4904,1150,6054
"2024-02-06","2024-02-06","2024-02-06T20:00:00","2024-02-06T20:30:00",4796,1109,5905
"2024-02-06","2024-02-06","2024-02-06T20:30:00","2024-02-06T21:00:00",4687,1060,5747
"2024-02-06","2024-02-06","2024-02-06T21:00:00","2024-02-06T21:30:00",4588,1030,5618
"2024-02-06","2024-02-06","2024-02-06T21:30:00","2024-02-06T22:00:00",4412,970,5382
"2024-02-06","2024-02-06","2024-02-06T22:00:00","2024-02-06T22:30:00",4205,913,5118
"2024-02-06","2024-02-06","2024-02-06T22:30:00","2024-02-06T23:00:00",4031,841,4872
"2024-02-06","2024-02-07","2024-02-06T23:00:00","2024-02-06T23:30:00",3876,768,4644
"2024-02-06","2024-02-07","2024-02-06T23:30:00","2024-02-07T00:00:00",3845,706,4551
"2024-02-07","2024-02-07","2024-02-07T00:00:00","2024-02-07T00:30:00",3667,702,4369
"2024-02-07","2024-02-07","2024-02-07T00:30:00","2024-02-07T01:00:00",3577,678,4255
"2024-02-07","2024-02-07","2024-02-07T01:00:00","2024-02-07T01:30:00",3485,667,4152
"2024-02-07","2024-02-07","2024-02-07T01:30:00","2024-02-07T02:00:00",3423,688,4111
"2024-02-07","2024-02-07","2024-02-07T02:00:00","2024-02-07T02:30:00",3385,680,4065
"2024-02-07","2024-02-07","2024-02-07T02:30:00","2024-02-07T03:00:00",3404,674,4078
"2024-02-07","2024-02-07","2024-02-07T03:00:00","2024-02-07T03:30:00",3355,665,4020
"2024-02-07","2024-02-07","2024-02-07T03:30:00","2024-02-07T04:00:00",3336,660,3996
"2024-02-07","2024-02-07","2024-02-07T04:00:00","2024-02-07T04:30:00",3294,661,3955
"2024-02-07","2024-02-07","2024-02-07T04:30:00","2024-02-07T05:00:00",3280,664,3944
"2024-02-07","2024-02-07","2024-02-07T05:00:00","2024-02-07T05:30:00",3301,681,3982
"2024-02-07","2024-02-07","2024-02-07T05:30:00","2024-02-07T06:00:00",3378,704,4082
"2024-02-07","2024-02-07","2024-02-07T06:00:00","2024-02-07T06:30:00",3519,758,4277
"2024-02-07","2024-02-07","2024-02-07T06:30:00","2024-02-07T07:00:00",3766,837,4603
"2024-02-07","2024-02-07","2024-02-07T07:00:00","2024-02-07T07:30:00",4066,941,5007
"2024-02-07","2024-02-07","2024-02-07T07:30:00","2024-02-07T08:00:00",4489,1069,5558
"2024-02-07","2024-02-07","2024-02-07T08:00:00","2024-02-07T08:30:00",4675,1154,5829
"2024-02-07","2024-02-07","2024-02-07T08:30:00","2024-02-07T09:00:00",4693,1183,5876
"2024-02-07","2024-02-07","2024-02-07T09:00:00","2024-02-07T09:30:00",4752,1205,5957
"2024-02-07","2024-02-07","2024-02-07T09:30:00","2024-02-07T10:00:00",4845,1234,6079
"2024-02-07","2024-02-07","2024-02-07T10:00:00","2024-02-07T10:30:00",4793,1239,6032
"2024-02-07","2024-02-07","2024-02-07T10:30:00","2024-02-07T11:00:00",4740,1237,5977
"2024-02-07","2024-02-07","2024-02-07T11:00:00","2024-02-07T11:30:00",4700,1242,5942
"2024-02-07","2024-02-07","2024-02-07T11:30:00","2024-02-07T12:00:00",4669,1235,5904
"2024-02-07","2024-02-07","2024-02-07T12:00:00","2024-02-07T12:30:00",4632,1231,5863
"2024-02-07","2024-02-07","2024-02-07T12:30:00","2024-02-07T13:00:00",4615,1236,5851
"2024-02-07","2024-02-07","2024-02-07T13:00:00","2024-02-07T13:30:00",4600,1224,5824
"2024-02-07","2024-02-07","2024-02-07T13:30:00","2024-02-07T14:00:00",4512,1176,5688
"2024-02-07","2024-02-07","2024-02-07T14:00:00","2024-02-07T14:30:00",4465,1161,5626
"2024-02-07","2024-02-07","2024-02-07T14:30:00","2024-02-07T15:00:00",4472,1153,5625
"2024-02-07","2024-02-07","2024-02-07T15:00:00","2024-02-07T15:30:00",4468,1148,5616
"2024-02-07","2024-02-07","2024-02-07T15:30:00","2024-02-07T16:00:00",4578,1163,5741
"2024-02-07","2024-02-07","2024-02-07T16:00:00","2024-02-07T16:30:00",4632,1178,5810
"2024-02-07","2024-02-07","2024-02-07T16:30:00","2024-02-07T17:00:00",4750,1220,5970
"2024-02-07","2024-02-07","2024-02-07T17:00:00","2024-02-07T17:30:00",4884,1281,6165
"2024-02-07","2024-02-07","2024-02-07T17:30:00","2024-02-07T18:00:00",5137,1360,6497
"2024-02-07","2024-02-07","2024-02-07T18:00:00","2024-02-07T18:30:00",5180,1336,6516
"2024-02-07","2024-02-07","2024-02-07T18:30:00","2024-02-07T19:00:00",5141,1278,6419
"2024-02-07","2024-02-07","2024-02-07T19:00:00","2024-02-07T19:30:00",5071,1231,6302
"2024-02-07","2024-02-07","2024-02-07T19:30:00","2024-02-07T20:00:00",5002,1194,6196
"2024-02-07","2024-02-07","2024-02-07T20:00:00","2024-02-07T20:30:00",4865,1149,6014
"2024-02-07","2024-02-07","2024-02-07T20:30:00","2024-02-07T21:00:00",4769,1105,5874
"2024-02-07","2024-02-07","2024-02-07T21:00:00","2024-02-07T21:30:00",4623,1063,5686
"2024-02-07","2024-02-07","2024-02-07T21:30:00","2024-02-07T22:00:00",4443,1011,5454
"2024-02-07","2024-02-07","2024-02-07T22:00:00","2024-02-07T22:30:00",4248,949,5197
"2024-02-07","2024-02-07","2024-02-07T22:30:00","2024-02-07T23:00:00",4038,896,4934
"2024-02-07","2024-02-08","2024-02-07T23:00:00","2024-02-07T23:30:00",3863,838,4701
"2024-02-07","2024-02-08","2024-02-07T23:30:00","2024-02-08T00:00:00",3829,780,4609
"2024-02-08","2024-02-08","2024-02-08T00:00:00","2024-02-08T00:30:00",3718,673,4391
"2024-02-08","2024-02-08","2024-02-08T00:30:00","2024-02-08T01:00:00",3641,641,4282
"2024-02-08","2024-02-08","2024-02-08T01:00:00","2024-02-08T01:30:00",3549,625,4174
"2024-02-08","2024-02-08","2024-02-08T01:30:00","2024-02-08T02:00:00",3443,640,4083
"2024-02-08","2024-02-08","2024-02-08T02:00:00","2024-02-08T02:30:00",3362,629,3991
"2024-02-08","2024-02-08","2024-02-08T02:30:00","2024-02-08T03:00:00",3361,620,3981
"2024-02-08","2024-02-08","2024-02-08T03:00:00","2024-02-08T03:30:00",3325,605,3930
"2024-02-08","2024-02-08","2024-02-08T03:30:00","2024-02-08T04:00:00",3334,604,3938
"2024-02-08","2024-02-08","2024-02-08T04:00:00","2024-02-08T04:30:00",3300,600,3900
"2024-02-08","2024-02-08","2024-02-08T04:30:00","2024-02-08T05:00:00",3302,602,3904
"2024-02-08","2024-02-08","2024-02-08T05:00:00","2024-02-08T05:30:00",3306,608,3914
"2024-02-08","2024-02-08","2024-02-08T05:30:00","2024-02-08T06:00:00",3405,625,4030
"2024-02-08","2024-02-08","2024-02-08T06:00:00","2024-02-08T06:30:00",3525,670,4195
"2024-02-08","2024-02-08","2024-02-08T06:30:00","2024-02-08T07:00:00",3783,760,4543
"2024-02-08","2024-02-08","2024-02-08T07:00:00","2024-02-08T07:30:00",4073,877,4950
"2024-02-08","2024-02-08","2024-02-08T07:30:00","2024-02-08T08:00:00",4493,1017,5510
"2024-02-08","2024-02-08","2024-02-08T08:00:00","2024-02-08T08:30:00",4677,1098,5775
"2024-02-08","2024-02-08","2024-02-08T08:30:00","2024-02-08T09:00:00",4726,1127,5853
"2024-02-08","2024-02-08","2024-02-08T09:00:00","2024-02-08T09:30:00",4795,1156,5951
"2024-02-08","2024-02-08","2024-02-08T09:30:00","2024-02-08T10:00:00",4880,1199,6079
"2024-02-08","2024-02-08","2024-02-08T10:00:00","2024-02-08T10:30:00",4863,1213,6076
"2024-02-08","2024-02-08","2024-02-08T10:30:00","2024-02-08T11:00:00",4852,1207,6059
"2024-02-08","2024-02-08","2024-02-08T11:00:00","2024-02-08T11:30:00",4841,1229,6070
"2024-02-08","2024-02-08","2024-02-08T11:30:00","2024-02-08T12:00:00",4860,1225,6085
"2024-02-08","2024-02-08","2024-02-08T12:00:00","2024-02-08T12:30:00",4857,1228,6085
"2024-02-08","2024-02-08","2024-02-08T12:30:00","2024-02-08T13:00:00",4796,1232,6028
"2024-02-08","2024-02-08","2024-02-08T13:00:00","2024-02-08T13:30:00",4916,1216,6132
"2024-02-08","2024-02-08","2024-02-08T13:30:00","2024-02-08T14:00:00",4854,1170,6024
"2024-02-08","2024-02-08","2024-02-08T14:00:00","2024-02-08T14:30:00",4883,1148,6031
"2024-02-08","2024-02-08","2024-02-08T14:30:00","2024-02-08T15:00:00",4840,1137,5977
"2024-02-08","2024-02-08","2024-02-08T15:00:00","2024-02-08T15:30:00",4810,1137,5947
"2024-02-08","2024-02-08","2024-02-08T15:30:00","2024-02-08T16:00:00",4884,1159,6043
"2024-02-08","2024-02-08","2024-02-08T16:00:00","2024-02-08T16:30:00",4945,1190,6135
"2024-02-08","2024-02-08","2024-02-08T16:30:00","2024-02-08T17:00:00",5037,1251,6288
"2024-02-08","2024-02-08","2024-02-08T17:00:00","2024-02-08T17:30:00",5089,1350,6439
"2024-02-08","2024-02-08","2024-02-08T17:30:00","2024-02-08T18:00:00",5212,1380,6592
"2024-02-08","2024-02-08","2024-02-08T18:00:00","2024-02-08T18:30:00",5300,1345,6645
"2024-02-08","2024-02-08","2024-02-08T18:30:00","2024-02-08T19:00:00",5172,1279,6451
"2024-02-08","2024-02-08","2024-02-08T19:00:00","2024-02-08T19:30:00",5077,1229,6306
"2024-02-08","2024-02-08","2024-02-08T19:30:00","2024-02-08T20:00:00",5015,1189,6204
"2024-02-08","2024-02-08","2024-02-08T20:00:00","2024-02-08T20:30:00",4944,1150,6094
"2024-02-08","2024-02-08","2024-02-08T20:30:00","2024-02-08T21:00:00",4828,1100,5928
"2024-02-08","2024-02-08","2024-02-08T21:00:00","2024-02-08T21:30:00",4633,1056,5689
"2024-02-08","2024-02-08","2024-02-08T21:30:00","2024-02-08T22:00:00",4504,985,5489
"2024-02-08","2024-02-08","2024-02-08T22:00:00","2024-02-08T22:30:00",4290,922,5212
"2024-02-08","2024-02-08","2024-02-08T22:30:00","2024-02-08T23:00:00",4112,857,4969
"2024-02-08","2024-02-09","2024-02-08T23:00:00","2024-02-08T23:30:00",3935,786,4721
"2024-02-08","2024-02-09","2024-02-08T23:30:00","2024-02-09T00:00:00",3873,726,4599
"2024-02-09","2024-02-09","2024-02-09T00:00:00","2024-02-09T00:30:00",3780,694,4474
"2024-02-09","2024-02-09","2024-02-09T00:30:00","2024-02-09T01:00:00",3712,643,4355
"2024-02-09","2024-02-09","2024-02-09T01:00:00","2024-02-09T01:30:00",3665,619,4284
"2024-02-09","2024-02-09","2024-02-09T01:30:00","2024-02-09T02:00:00",3568,645,4213
"2024-02-09","2024-02-09","2024-02-09T02:00:00","2024-02-09T02:30:00",3490,619,4109
"2024-02-09","2024-02-09","2024-02-09T02:30:00","2024-02-09T03:00:00",3515,610,4125
"2024-02-09","2024-02-09","2024-02-09T03:00:00","2024-02-09T03:30:00",3452,599,4051
"2024-02-09","2024-02-09","2024-02-09T03:30:00","2024-02-09T04:00:00",3422,585,4007
"2024-02-09","2024-02-09","2024-02-09T04:00:00","2024-02-09T04:30:00",3410,584,3994
"2024-02-09","2024-02-09","2024-02-09T04:30:00","2024-02-09T05:00:00",3400,580,3980
"2024-02-09","2024-02-09","2024-02-09T05:00:00","2024-02-09T05:30:00",3406,589,3995
"2024-02-09","2024-02-09","2024-02-09T05:30:00","2024-02-09T06:00:00",3505,613,4118
"2024-02-09","2024-02-09","2024-02-09T06:00:00","2024-02-09T06:30:00",3656,681,4337
"2024-02-09","2024-02-09","2024-02-09T06:30:00","2024-02-09T07:00:00",3854,752,4606
"2024-02-09","2024-02-09","2024-02-09T07:00:00","2024-02-09T07:30:00",4102,845,4947
"2024-02-09","2024-02-09","2024-02-09T07:30:00","2024-02-09T08:00:00",4455,923,5378
"2024-02-09","2024-02-09","2024-02-09T08:00:00","2024-02-09T08:30:00",4620,1010,5630
"2024-02-09","2024-02-09","2024-02-09T08:30:00","2024-02-09T09:00:00",4653,1094,5747
"2024-02-09","2024-02-09","2024-02-09T09:00:00","2024-02-09T09:30:00",4661,1157,5818
"2024-02-09","2024-02-09","2024-02-09T09:30:00","2024-02-09T10:00:00",4729,1177,5906
"2024-02-09","2024-02-09","2024-02-09T10:00:00","2024-02-09T10:30:00",4732,1187,5919
"2024-02-09","2024-02-09","2024-02-09T10:30:00","2024-02-09T11:00:00",4706,1187,5893
"2024-02-09","2024-02-09","2024-02-09T11:00:00","2024-02-09T11:30:00",4688,1193,5881
"2024-02-09","2024-02-09","2024-02-09T11:30:00","2024-02-09T12:00:00",4642,1181,5823
"2024-02-09","2024-02-09","2024-02-09T12:00:00","2024-02-09T12:30:00",4577,1185,5762
"2024-02-09","2024-02-09","2024-02-09T12:30:00","2024-02-09T13:00:00",4582,1191,5773
"2024-02-09","2024-02-09","2024-02-09T13:00:00","2024-02-09T13:30:00",4562,1204,5766
"2024-02-09","2024-02-09","2024-02-09T13:30:00","2024-02-09T14:00:00",4490,1182,5672
"2024-02-09","2024-02-09","2024-02-09T14:00:00","2024-02-09T14:30:00",4483,1166,5649
"2024-02-09","2024-02-09","2024-02-09T14:30:00","2024-02-09T15:00:00",4499,1173,5672
"2024-02-09","2024-02-09","2024-02-09T15:00:00","2024-02-09T15:30:00",4496,1168,5664
"2024-02-09","2024-02-09","2024-02-09T15:30:00","2024-02-09T16:00:00",4542,1154,5696
"2024-02-09","2024-02-09","2024-02-09T16:00:00","2024-02-09T16:30:00",4571,1156,5727
"2024-02-09","2024-02-09","2024-02-09T16:30:00","2024-02-09T17:00:00",4648,1190,5838
"2024-02-09","2024-02-09","2024-02-09T17:00:00","2024-02-09T17:30:00",4767,1257,6024
"2024-02-09","2024-02-09","2024-02-09T17:30:00","2024-02-09T18:00:00",4957,1342,6299
"2024-02-09","2024-02-09","2024-02-09T18:00:00","2024-02-09T18:30:00",5000,1380,6380
"2024-02-09","2024-02-09","2024-02-09T18:30:00","2024-02-09T19:00:00",4928,1351,6279
"2024-02-09","2024-02-09","2024-02-09T19:00:00","2024-02-09T19:30:00",4847,1316,6163
"2024-02-09","2024-02-09","2024-02-09T19:30:00","2024-02-09T20:00:00",4777,1255,6032
"2024-02-09","2024-02-09","2024-02-09T20:00:00","2024-02-09T20:30:00",4665,1196,5861
"2024-02-09","2024-02-09","2024-02-09T20:30:00","2024-02-09T21:00:00",4581,1127,5708
"2024-02-09","2024-02-09","2024-02-09T21:00:00","2024-02-09T21:30:00",4473,1057,5530
"2024-02-09","2024-02-09","2024-02-09T21:30:00","2024-02-09T22:00:00",4324,981,5305
"2024-02-09","2024-02-09","2024-02-09T22:00:00","2024-02-09T22:30:00",4185,922,5107
"2024-02-09","2024-02-09","2024-02-09T22:30:00","2024-02-09T23:00:00",4044,850,4894
"2024-02-09","2024-02-10","2024-02-09T23:00:00","2024-02-09T23:30:00",3973,794,4767
"2024-02-09","2024-02-10","2024-02-09T23:30:00","2024-02-10T00:00:00",3945,742,4687
"2024-02-10","2024-02-10","2024-02-10T00:00:00","2024-02-10T00:30:00",3767,699,4466
"2024-02-10","2024-02-10","2024-02-10T00:30:00","2024-02-10T01:00:00",3680,661,4341
"2024-02-10","2024-02-10","2024-02-10T01:00:00","2024-02-10T01:30:00",3596,643,4239
"2024-02-10","2024-02-10","2024-02-10T01:30:00","2024-02-10T02:00:00",3496,662,4158
"2024-02-10","2024-02-10","2024-02-10T02:00:00","2024-02-10T02:30:00",3396,640,4036
"2024-02-10","2024-02-10","2024-02-10T02:30:00","2024-02-10T03:00:00",3392,626,4018
"2024-02-10","2024-02-10","2024-02-10T03:00:00","2024-02-10T03:30:00",3339,616,3955
"2024-02-10","2024-02-10","2024-02-10T03:30:00","2024-02-10T04:00:00",3301,606,3907
"2024-02-10","2024-02-10","2024-02-10T04:00:00","2024-02-10T04:30:00",3289,604,3893
"2024-02-10","2024-02-10","2024-02-10T04:30:00","2024-02-10T05:00:00",3270,600,3870
