TradeDate,StartTime,EndTime,TotalPN,NetInterconnectorSchedule,TSODemandForecast,TSORenewableForecast,CalculatedImbalance
"2024-02-02","2024-02-02T11:30:00","2024-02-02T12:00:00",1055.3,562,5703,4151.722,-66.022
"2024-02-02","2024-02-02T12:00:00","2024-02-02T12:30:00",1038.55,494,5616,4197.577,-114.126
"2024-02-02","2024-02-02T12:30:00","2024-02-02T13:00:00",1039.7,450,5633,4148.668,-5.368
"2024-02-02","2024-02-02T13:00:00","2024-02-02T13:30:00",1036.3,412,5587,4200.717,-62.018
"2024-02-02","2024-02-02T13:30:00","2024-02-02T14:00:00",1037,409,5490,4130.781,-86.781
"2024-02-02","2024-02-02T14:00:00","2024-02-02T14:30:00",991.55,401,5460,4225.264,-157.813
"2024-02-02","2024-02-02T14:30:00","2024-02-02T15:00:00",945.95,443,5466,4124.125,-47.076
"2024-02-02","2024-02-02T15:00:00","2024-02-02T15:30:00",982.3,475,5463,4148.921,-143.222
"2024-02-02","2024-02-02T15:30:00","2024-02-02T16:00:00",1001.15,516,5522,4019.561,-14.711
"2024-02-02","2024-02-02T16:00:00","2024-02-02T16:30:00",1032.05,531,5581,4065.2,-47.25
"2024-02-02","2024-02-02T16:30:00","2024-02-02T17:00:00",1063.633,561,5710,3943.495,141.872
"2024-02-02","2024-02-02T17:00:00","2024-02-02T17:30:00",1313.78,624,5920,4022.031,-39.812
"2024-02-02","2024-02-02T17:30:00","2024-02-02T18:00:00",1333.59,774,6210,3838.253,264.157
"2024-02-02","2024-02-02T18:00:00","2024-02-02T18:30:00",1353.69,924,6219,3899.738,41.572
"2024-02-02","2024-02-02T18:30:00","2024-02-02T19:00:00",1353.64,867,6041,3710.66,109.7
"2024-02-02","2024-02-02T19:00:00","2024-02-02T19:30:00",1321.23,870,5905,3731.448,-17.678
"2024-02-02","2024-02-02T19:30:00","2024-02-02T20:00:00",1247.52,842,5787,3580.213,117.267
"2024-02-02","2024-02-02T20:00:00","2024-02-02T20:30:00",1212.67,816,5625,3759.428,-163.098
"2024-02-02","2024-02-02T20:30:00","2024-02-02T21:00:00",1080.36,874,5493,3582.341,-43.701
"2024-02-02","2024-02-02T21:00:00","2024-02-02T21:30:00",924.15,820,5339,3586.496,8.354
"2024-02-02","2024-02-02T21:30:00","2024-02-02T22:00:00",764.3,812,5125,3402.563,146.137
"2024-02-02","2024-02-02T22:00:00","2024-02-02T22:30:00",767.5,793,4926,3434.66,-69.16
"2024-02-02","2024-02-02T22:30:00","2024-02-02T23:00:00",750.65,669,4731,3170.837,140.513
"2024-02-03","2024-02-02T23:00:00","2024-02-02T23:30:00",753.8,636,4597,3210.831,-3.631
"2024-02-03","2024-02-02T23:30:00","2024-02-03T00:00:00",736.55,786,4515,2895.541,96.909
"2024-02-03","2024-02-03T00:00:00","2024-02-03T00:30:00",450.6,936,4447,2968.312,92.088
"2024-02-03","2024-02-03T00:30:00","2024-02-03T01:00:00",448.75,919,4298,2686.818,243.432
"2024-02-03","2024-02-03T01:00:00","2024-02-03T01:30:00",444.65,873,4178,2846.544,13.807
"2024-02-03","2024-02-03T01:30:00","2024-02-03T02:00:00",444.3,816,4093,2573.99,258.71
"2024-02-03","2024-02-03T02:00:00","2024-02-03T02:30:00",441.8,871,3975,2632.048,30.152
"2024-02-03","2024-02-03T02:30:00","2024-02-03T03:00:00",443.2,930,3959,2377.316,208.484
"2024-02-03","2024-02-03T03:00:00","2024-02-03T03:30:00",444.55,930,3901,2459.913,66.537
"2024-02-03","2024-02-03T03:30:00","2024-02-03T04:00:00",442.35,930,3865,2184.831,307.819
"2024-02-03","2024-02-03T04:00:00","2024-02-03T04:30:00",436.55,930,3856,2424.48,64.97
"2024-02-03","2024-02-03T04:30:00","2024-02-03T05:00:00",475.65,930,3832,2219.341,207.009
"2024-02-03","2024-02-03T05:00:00","2024-02-03T05:30:00",461.833,930,3819,2259.562,167.604
"2024-02-03","2024-02-03T05:30:00","2024-02-03T06:00:00",782.71,930,3857,2080.792,63.499
"2024-02-03","2024-02-03T06:00:00","2024-02-03T06:30:00",907.4,930,3828,2098.449,-107.85
"2024-02-03","2024-02-03T06:30:00","2024-02-03T07:00:00",991.05,930,3911,1922.802,67.148
"2024-02-03","2024-02-03T07:00:00","2024-02-03T07:30:00",1065.617,930,4024,1914.424,113.958
"2024-02-03","2024-02-03T07:30:00","2024-02-03T08:00:00",1130.2,980,4199,1769.405,319.395
"2024-02-03","2024-02-03T08:00:00","2024-02-03T08:30:00",1842.9,980,4394,1602.408,-31.308
"2024-02-03","2024-02-03T08:30:00","2024-02-03T09:00:00",1850.65,980,4559,1512.071,216.279
"2024-02-03","2024-02-03T09:00:00","2024-02-03T09:30:00",1995.42,980,4748,1509.762,262.818
"2024-02-03","2024-02-03T09:30:00","2024-02-03T10:00:00",1994.02,980,4956,1442.669,539.312
"2024-02-03","2024-02-03T10:00:00","2024-02-03T10:30:00",1995.62,980,5042,1499.303,567.077
"2024-02-03","2024-02-03T10:30:00","2024-02-03T11:00:00",2003.52,980,5111,1466.961,660.519
"2024-02-03","2024-02-03T11:00:00","2024-02-03T11:30:00",2000.47,980,5148,1571.729,595.801
"2024-02-03","2024-02-03T11:30:00","2024-02-03T12:00:00",1870.7,980,5187,1589.371,746.929
"2024-02-03","2024-02-03T12:00:00","2024-02-03T12:30:00",1878.9,980,5198,1686.927,652.173
"2024-02-03","2024-02-03T12:30:00","2024-02-03T13:00:00",1890.8,980,5243,1729.014,643.186
"2024-02-03","2024-02-03T13:00:00","2024-02-03T13:30:00",1859.95,980,5219,1852.783,526.267
"2024-02-03","2024-02-03T13:30:00","2024-02-03T14:00:00",1840.2,980,5151,1826.871,503.929
"2024-02-03","2024-02-03T14:00:00","2024-02-03T14:30:00",1819.7,980,5099,1979.493,319.807
"2024-02-03","2024-02-03T14:30:00","2024-02-03T15:00:00",1777.85,980,5076,1862.955,455.195
"2024-02-03","2024-02-03T15:00:00","2024-02-03T15:30:00",1804.55,980,5059,1910.759,363.691
"2024-02-03","2024-02-03T15:30:00","2024-02-03T16:00:00",1905.7,980,5090,1773.975,430.325
"2024-02-03","2024-02-03T16:00:00","2024-02-03T16:30:00",2194.98,980,5146,1782.261,188.759
"2024-02-03","2024-02-03T16:30:00","2024-02-03T17:00:00",2544.29,980,5296,1669.97,101.74
"2024-02-03","2024-02-03T17:00:00","2024-02-03T17:30:00",2543.29,980,5518,1687.126,307.584
"2024-02-03","2024-02-03T17:30:00","2024-02-03T18:00:00",2567.39,980,5793,1609.577,636.033
"2024-02-03","2024-02-03T18:00:00","2024-02-03T18:30:00",2576.89,980,5775,1648.864,569.246
"2024-02-03","2024-02-03T18:30:00","2024-02-03T19:00:00",2567.69,980,5660,1629.984,482.326
"2024-02-03","2024-02-03T19:00:00","2024-02-03T19:30:00",2576.34,980,5503,1690.065,256.595
"2024-02-03","2024-02-03T19:30:00","2024-02-03T20:00:00",2480.24,980,5367,1701.729,205.031
"2024-02-03","2024-02-03T20:00:00","2024-02-03T20:30:00",2479.64,980,5195,1765.473,-30.113
"2024-02-03","2024-02-03T20:30:00","2024-02-03T21:00:00",1679.95,980,5048,1794.957,593.093
"2024-02-03","2024-02-03T21:00:00","2024-02-03T21:30:00",1484.3,980,4897,1923.042,509.658
"2024-02-03","2024-02-03T21:30:00","2024-02-03T22:00:00",1017.95,980,4733,1968.414,766.636
"2024-02-03","2024-02-03T22:00:00","2024-02-03T22:30:00",1011.85,980,4579,2069.62,517.53
"2024-02-03","2024-02-03T22:30:00","2024-02-03T23:00:00",974.25,980,4428,2139.24,334.51
"2024-02-04","2024-02-03T23:00:00","2024-02-03T23:30:00",958.5,830,4324,2337.743,197.757
"2024-02-04","2024-02-03T23:30:00","2024-02-04T00:00:00",569.75,747,4293,2360.087,616.163
"2024-02-04","2024-02-04T00:00:00","2024-02-04T00:30:00",582,662,4259,2489.745,525.255
"2024-02-04","2024-02-04T00:30:00","2024-02-04T01:00:00",584,443,4118,2549.198,541.802
"2024-02-04","2024-02-04T01:00:00","2024-02-04T01:30:00",577.4,286,3992,2840.762,287.838
"2024-02-04","2024-02-04T01:30:00","2024-02-04T02:00:00",560.2,265,3939,2819.943,293.857
"2024-02-04","2024-02-04T02:00:00","2024-02-04T02:30:00",273.65,121,3855,3049.024,411.326
"2024-02-04","2024-02-04T02:30:00","2024-02-04T03:00:00",279.15,6,3850,3032.664,532.186
"2024-02-04","2024-02-04T03:00:00","2024-02-04T03:30:00",284.8,9,3805,3177.005,334.195
"2024-02-04","2024-02-04T03:30:00","2024-02-04T04:00:00",282,-79,3761,3149.849,408.151
"2024-02-04","2024-02-04T04:00:00","2024-02-04T04:30:00",285.4,-170,3670,3217.048,337.552
"2024-02-04","2024-02-04T04:30:00","2024-02-04T05:00:00",286.7,-198,3630,3227.192,314.108
"2024-02-04","2024-02-04T05:00:00","2024-02-04T05:30:00",285.65,-151,3620,3289.735,195.615
"2024-02-04","2024-02-04T05:30:00","2024-02-04T06:00:00",221.95,-151,3628,3345.104,211.947
"2024-02-04","2024-02-04T06:00:00","2024-02-04T06:30:00",215.7,-225,3670,3511.25,168.05
"2024-02-04","2024-02-04T06:30:00","2024-02-04T07:00:00",282.35,-375,3735,3541.885,285.764
"2024-02-04","2024-02-04T07:00:00","2024-02-04T07:30:00",283.6,-499,3793,3661.209,347.191
"2024-02-04","2024-02-04T07:30:00","2024-02-04T08:00:00",594.35,-649,3942,3758.368,238.282
"2024-02-04","2024-02-04T08:00:00","2024-02-04T08:30:00",595.4,-799,4057,3878.265,382.335
"2024-02-04","2024-02-04T08:30:00","2024-02-04T09:00:00",608.25,-899,4164,4022.774,431.977
"2024-02-04","2024-02-04T09:00:00","2024-02-04T09:30:00",610.8,-828,4332,4196.487,352.713
"2024-02-04","2024-02-04T09:30:00","2024-02-04T10:00:00",613.6,-618,4559,4297.911,265.489
"2024-02-04","2024-02-04T10:00:00","2024-02-04T10:30:00",616.95,-361,4698,4441.521,0.529
"2024-02-04","2024-02-04T10:30:00","2024-02-04T11:00:00",621.85,-142,4801,4493.261,-172.111
"2024-02-04","2024-02-04T11:00:00","2024-02-04T11:30:00",626,0,4907,4566.797,-285.797
"2024-02-04","2024-02-04T11:30:00","2024-02-04T12:00:00",626.3,0,4987,4581.507,-220.807
"2024-02-04","2024-02-04T12:00:00","2024-02-04T12:30:00",622.25,0,5028,4657.229,-251.479
"2024-02-04","2024-02-04T12:30:00","2024-02-04T13:00:00",623.75,78,5138,4626.66,-190.41
"2024-02-04","2024-02-04T13:00:00","2024-02-04T13:30:00",619.7,0,5198,4718.598,-140.298
"2024-02-04","2024-02-04T13:30:00","2024-02-04T14:00:00",619.6,115,5212,4630.977,-153.577
"2024-02-04","2024-02-04T14:00:00","2024-02-04T14:30:00",616.15,177,5141,4658.359,-310.509
"2024-02-04","2024-02-04T14:30:00","2024-02-04T15:00:00",616.65,128,5069,4538.896,-214.546
"2024-02-04","2024-02-04T15:00:00","2024-02-04T15:30:00",612.35,0,5039,4578.153,-151.503
"2024-02-04","2024-02-04T15:30:00","2024-02-04T16:00:00",612.25,0,5091,4448.924,29.826
"2024-02-04","2024-02-04T16:00:00","2024-02-04T16:30:00",897.14,0,5145,4468.654,-220.794
"2024-02-04","2024-02-04T16:30:00","2024-02-04T17:00:00",889.04,0,5232,4340.793,2.167
"2024-02-04","2024-02-04T17:00:00","2024-02-04T17:30:00",886.94,0,5422,4357.945,177.115
"2024-02-04","2024-02-04T17:30:00","2024-02-04T18:00:00",858.09,226,5683,4246.081,352.829
"2024-02-04","2024-02-04T18:00:00","2024-02-04T18:30:00",859.89,300,5730,4306.965,263.145
"2024-02-04","2024-02-04T18:30:00","2024-02-04T19:00:00",865.54,450,5650,4192.58,141.88
"2024-02-04","2024-02-04T19:00:00","2024-02-04T19:30:00",863.04,326,5555,4240.957,125.003
"2024-02-04","2024-02-04T19:30:00","2024-02-04T20:00:00",861.94,178,5417,4160.578,216.482
"2024-02-04","2024-02-04T20:00:00","2024-02-04T20:30:00",863.54,133,5294,4144.712,152.748
"2024-02-04","2024-02-04T20:30:00","2024-02-04T21:00:00",834.26,144,5155,4126.929,49.811
"2024-02-04","2024-02-04T21:00:00","2024-02-04T21:30:00",745.9,123,5030,4196.113,-35.013
"2024-02-04","2024-02-04T21:30:00","2024-02-04T22:00:00",555.62,93,4838,4152.673,36.707
"2024-02-04","2024-02-04T22:00:00","2024-02-04T22:30:00",548.67,0,4646,4144.183,-46.853
"2024-02-04","2024-02-04T22:30:00","2024-02-04T23:00:00",546.45,0,4470,4125.061,-201.511
"2024-02-05","2024-02-04T23:00:00","2024-02-04T23:30:00",524.35,110,4332,4167.479,-469.829
"2024-02-05","2024-02-04T23:30:00","2024-02-05T00:00:00",526.7,-40,4267,4123.897,-343.598
"2024-02-05","2024-02-05T00:00:00","2024-02-05T00:30:00",528.25,0,4126,4114.707,-516.957
"2024-02-05","2024-02-05T00:30:00","2024-02-05T01:00:00",525.15,-196,4013,4065.618,-381.768
"2024-02-05","2024-02-05T01:00:00","2024-02-05T01:30:00",442.55,-132,3829,4084.878,-566.428
"2024-02-05","2024-02-05T01:30:00","2024-02-05T02:00:00",441.55,-184,3765,4013.864,-506.414
"2024-02-05","2024-02-05T02:00:00","2024-02-05T02:30:00",226.3,-49,3666,3986.474,-497.774
"2024-02-05","2024-02-05T02:30:00","2024-02-05T03:00:00",227.2,-26,3628,3882.382,-455.582
"2024-02-05","2024-02-05T03:00:00","2024-02-05T03:30:00",231.55,-40,3580,3906.409,-517.958
"2024-02-05","2024-02-05T03:30:00","2024-02-05T04:00:00",231.7,-27,3557,3810.287,-457.987
"2024-02-05","2024-02-05T04:00:00","2024-02-05T04:30:00",228.45,-107,3540,3880.777,-462.227
"2024-02-05","2024-02-05T04:30:00","2024-02-05T05:00:00",230.95,-224,3525,3823.341,-305.291
"2024-02-05","2024-02-05T05:00:00","2024-02-05T05:30:00",231.25,-378,3586,3945.42,-212.67
"2024-02-05","2024-02-05T05:30:00","2024-02-05T06:00:00",233.3,-550,3610,3887.067,39.633
"2024-02-05","2024-02-05T06:00:00","2024-02-05T06:30:00",547.75,-699,3805,3976.366,-20.116
"2024-02-05","2024-02-05T06:30:00","2024-02-05T07:00:00",548.25,-825,3977,3883.87,369.88
"2024-02-05","2024-02-05T07:00:00","2024-02-05T07:30:00",547.55,-603,4159,3954.328,260.123
"2024-02-05","2024-02-05T07:30:00","2024-02-05T08:00:00",560.3,-459,4377,3824.701,450.999
"2024-02-05","2024-02-05T08:00:00","2024-02-05T08:30:00",642.76,-400,4564,3912.04,409.201
"2024-02-05","2024-02-05T08:30:00","2024-02-05T09:00:00",640.61,-377,4668,3870.736,533.654
"2024-02-05","2024-02-05T09:00:00","2024-02-05T09:30:00",728.62,-238,4780,3984.535,304.845
"2024-02-05","2024-02-05T09:30:00","2024-02-05T10:00:00",664.61,-99,4939,3945.53,427.86
"2024-02-05","2024-02-05T10:00:00","2024-02-05T10:30:00",660.46,-59,5038,4089.666,346.875
"2024-02-05","2024-02-05T10:30:00","2024-02-05T11:00:00",594.9,0,5125,4074.76,455.34
"2024-02-05","2024-02-05T11:00:00","2024-02-05T11:30:00",604,-4,5188,4260.286,327.714
"2024-02-05","2024-02-05T11:30:00","2024-02-05T12:00:00",611.6,-151,5177,4189.534,526.866
"2024-02-05","2024-02-05T12:00:00","2024-02-05T12:30:00",620.8,-122,5202,4323.364,379.836
"2024-02-05","2024-02-05T12:30:00","2024-02-05T13:00:00",627.8,-170,5215,4237.857,519.343
"2024-02-05","2024-02-05T13:00:00","2024-02-05T13:30:00",632.1,-184,5206,4383.574,374.326
"2024-02-05","2024-02-05T13:30:00","2024-02-05T14:00:00",631.9,-203,5120,4252.481,438.619
"2024-02-05","2024-02-05T14:00:00","2024-02-05T14:30:00",634.7,-252,5066,4341.715,341.584
"2024-02-05","2024-02-05T14:30:00","2024-02-05T15:00:00",636.85,-283,5019,4214.945,450.205
"2024-02-05","2024-02-05T15:00:00","2024-02-05T15:30:00",638.05,-256,5032,4299.845,350.105
"2024-02-05","2024-02-05T15:30:00","2024-02-05T16:00:00",638.95,-227,5067,4163.474,491.576
"2024-02-05","2024-02-05T16:00:00","2024-02-05T16:30:00",927.64,-222,5138,4251.535,180.825
"2024-02-05","2024-02-05T16:30:00","2024-02-05T17:00:00",927.54,-187,5270,4121.728,407.732
"2024-02-05","2024-02-05T17:00:00","2024-02-05T17:30:00",904.64,-132,5485,4233.707,478.653
"2024-02-05","2024-02-05T17:30:00","2024-02-05T18:00:00",898.94,0,5797,4140.326,757.734
"2024-02-05","2024-02-05T18:00:00","2024-02-05T18:30:00",881.89,94,5934,4206.261,751.849
"2024-02-05","2024-02-05T18:30:00","2024-02-05T19:00:00",870.39,195,5848,4107.859,674.751
"2024-02-05","2024-02-05T19:00:00","2024-02-05T19:30:00",874.84,144,5755,4252.069,484.091
"2024-02-05","2024-02-05T19:30:00","2024-02-05T20:00:00",874.09,32,5631,4133.524,591.386
"2024-02-05","2024-02-05T20:00:00","2024-02-05T20:30:00",872.39,90,5497,4247.597,287.013
"2024-02-05","2024-02-05T20:30:00","2024-02-05T21:00:00",587.65,150,5372,4161.82,472.53
"2024-02-05","2024-02-05T21:00:00","2024-02-05T21:30:00",565,0,5184,4293.777,325.223
"2024-02-05","2024-02-05T21:30:00","2024-02-05T22:00:00",549.35,0,4960,4212.826,197.824
"2024-02-05","2024-02-05T22:00:00","2024-02-05T22:30:00",546.45,-89,4707,4330.583,-81.034
"2024-02-05","2024-02-05T22:30:00","2024-02-05T23:00:00",546.75,-251,4483,4249.959,-62.709
"2024-02-06","2024-02-05T23:00:00","2024-02-05T23:30:00",561.7,-226,4280,4334.908,-390.608
"2024-02-06","2024-02-05T23:30:00","2024-02-06T00:00:00",261.45,-125,4159,4241.428,-218.878
"2024-02-06","2024-02-06T00:00:00","2024-02-06T00:30:00",217.95,0,3999,4368.736,-587.686
"2024-02-06","2024-02-06T00:30:00","2024-02-06T01:00:00",219.45,-50,3910,4188.15,-447.6
"2024-02-06","2024-02-06T01:00:00","2024-02-06T01:30:00",208.75,0,3812,4292.23,-688.98
"2024-02-06","2024-02-06T01:30:00","2024-02-06T02:00:00",208.95,53,3779,4054.676,-537.626
"2024-02-06","2024-02-06T02:00:00","2024-02-06T02:30:00",204.7,159,3711,4032.83,-685.53
"2024-02-06","2024-02-06T02:30:00","2024-02-06T03:00:00",206.85,252,3720,3780.182,-519.032
"2024-02-06","2024-02-06T03:00:00","2024-02-06T03:30:00",205.9,352,3692,3845.033,-710.933
"2024-02-06","2024-02-06T03:30:00","2024-02-06T04:00:00",206.75,341,3678,3597.451,-467.201
"2024-02-06","2024-02-06T04:00:00","2024-02-06T04:30:00",202.15,174,3666,3569.076,-279.226
"2024-02-06","2024-02-06T04:30:00","2024-02-06T05:00:00",530.8,0,3665,3396.769,-262.569
"2024-02-06","2024-02-06T05:00:00","2024-02-06T05:30:00",531,25,3702,3410.946,-264.946
"2024-02-06","2024-02-06T05:30:00","2024-02-06T06:00:00",561.95,75,3805,3238.712,-70.662
"2024-02-06","2024-02-06T06:00:00","2024-02-06T06:30:00",558.15,315,4020,3358.764,-211.914
"2024-02-06","2024-02-06T06:30:00","2024-02-06T07:00:00",719.35,504,4346,3132.997,-10.348
"2024-02-06","2024-02-06T07:00:00","2024-02-06T07:30:00",1101.72,680,4779,3137.285,-140.005
"2024-02-06","2024-02-06T07:30:00","2024-02-06T08:00:00",1126.42,917,5299,2974.063,281.517
"2024-02-06","2024-02-06T08:00:00","2024-02-06T08:30:00",1638.45,849,5642,2844.062,310.488
"2024-02-06","2024-02-06T08:30:00","2024-02-06T09:00:00",1703.22,721,5715,2701.847,588.933
"2024-02-06","2024-02-06T09:00:00","2024-02-06T09:30:00",2449.48,658,5834,2873.903,-147.383
"2024-02-06","2024-02-06T09:30:00","2024-02-06T10:00:00",2529.19,606,5954,2642.174,176.636
"2024-02-06","2024-02-06T10:00:00","2024-02-06T10:30:00",2870.41,572,5980,2658.7,-121.11
"2024-02-06","2024-02-06T10:30:00","2024-02-06T11:00:00",2864.71,637,5967,2433.535,31.755
"2024-02-06","2024-02-06T11:00:00","2024-02-06T11:30:00",2908.02,720,5974,2412.029,-66.049
"2024-02-06","2024-02-06T11:30:00","2024-02-06T12:00:00",2898.97,864,5981,2113.897,104.132
"2024-02-06","2024-02-06T12:00:00","2024-02-06T12:30:00",2940.1,980,5973,1886.531,166.37
"2024-02-06","2024-02-06T12:30:00","2024-02-06T13:00:00",2990.85,980,6018,1709.598,337.552
"2024-02-06","2024-02-06T13:00:00","2024-02-06T13:30:00",3037.659,980,5996,1634.988,343.354
"2024-02-06","2024-02-06T13:30:00","2024-02-06T14:00:00",3144.658,980,5869,1469.747,274.595
"2024-02-06","2024-02-06T14:00:00","2024-02-06T14:30:00",3248.8,980,5834,1458.208,146.992
"2024-02-06","2024-02-06T14:30:00","2024-02-06T15:00:00",3383.669,980,5807,1270.867,172.464
"2024-02-06","2024-02-06T15:00:00","2024-02-06T15:30:00",3547.27,980,5756,1350.369,-121.64
"2024-02-06","2024-02-06T15:30:00","2024-02-06T16:00:00",3640.47,980,5820,1174.811,24.719
"2024-02-06","2024-02-06T16:00:00","2024-02-06T16:30:00",3846.92,980,5865,1165.442,-127.362
"2024-02-06","2024-02-06T16:30:00","2024-02-06T17:00:00",3847.22,980,6018,1043.993,146.787
"2024-02-06","2024-02-06T17:00:00","2024-02-06T17:30:00",4157.56,980,6183,957.385,88.055
"2024-02-06","2024-02-06T17:30:00","2024-02-06T18:00:00",4135.86,980,6474,907.614,450.526
"2024-02-06","2024-02-06T18:00:00","2024-02-06T18:30:00",4175.71,980,6481,838.846,486.444
"2024-02-06","2024-02-06T18:30:00","2024-02-06T19:00:00",4190.36,980,6339,784.325,384.315
"2024-02-06","2024-02-06T19:00:00","2024-02-06T19:30:00",4236.31,980,6178,735.649,226.041
"2024-02-06","2024-02-06T19:30:00","2024-02-06T20:00:00",4176.46,980,6054,656.343,241.197
"2024-02-06","2024-02-06T20:00:00","2024-02-06T20:30:00",4126.32,980,5905,544.497,254.183
"2024-02-06","2024-02-06T20:30:00","2024-02-06T21:00:00",4152.46,980,5747,469.442,145.099
"2024-02-06","2024-02-06T21:00:00","2024-02-06T21:30:00",4119.02,980,5618,438.529,80.451
"2024-02-06","2024-02-06T21:30:00","2024-02-06T22:00:00",3918.08,980,5382,382.218,101.702
"2024-02-06","2024-02-06T22:00:00","2024-02-06T22:30:00",3874.44,980,5118,343.772,-80.211
"2024-02-06","2024-02-06T22:30:00","2024-02-06T23:00:00",3713.12,980,4872,320.263,-141.383
"2024-02-07","2024-02-06T23:00:00","2024-02-06T23:30:00",3576.42,980,4644,299.207,-211.627
"2024-02-07","2024-02-06T23:30:00","2024-02-07T00:00:00",3337.47,980,4551,317.899,-84.369
"2024-02-07","2024-02-07T00:00:00","2024-02-07T00:30:00",3254.92,980,4381,306.135,-160.056
"2024-02-07","2024-02-07T00:30:00","2024-02-07T01:00:00",3241.37,980,4258,335.293,-298.663
"2024-02-07","2024-02-07T01:00:00","2024-02-07T01:30:00",3026.32,973,4152,315.468,-162.788
"2024-02-07","2024-02-07T01:30:00","2024-02-07T02:00:00",3028.12,980,4107,350.44,-251.56
"2024-02-07","2024-02-07T02:00:00","2024-02-07T02:30:00",3021.37,968,4051,251.558,-189.929
"2024-02-07","2024-02-07T02:30:00","2024-02-07T03:00:00",3023.35,939,4057,268.565,-173.915
"2024-02-07","2024-02-07T03:00:00","2024-02-07T03:30:00",3027.27,927,4006,265.573,-213.843
"2024-02-07","2024-02-07T03:30:00","2024-02-07T04:00:00",3007.68,930,3983,277.517,-232.197
"2024-02-07","2024-02-07T04:00:00","2024-02-07T04:30:00",2999.42,942,3934,278.792,-286.212
"2024-02-07","2024-02-07T04:30:00","2024-02-07T05:00:00",2979.05,961,3925,299.14,-314.189
"2024-02-07","2024-02-07T05:00:00","2024-02-07T05:30:00",2976.97,980,3957,308.402,-308.372
"2024-02-07","2024-02-07T05:30:00","2024-02-07T06:00:00",3060.156,980,4086,329.299,-283.455
"2024-02-07","2024-02-07T06:00:00","2024-02-07T06:30:00",3217.393,973,4265,334.119,-259.512
"2024-02-07","2024-02-07T06:30:00","2024-02-07T07:00:00",3546.586,953,4611,357.401,-245.987
"2024-02-07","2024-02-07T07:00:00","2024-02-07T07:30:00",3882.82,980,5008,338.494,-193.314
"2024-02-07","2024-02-07T07:30:00","2024-02-07T08:00:00",3909.91,980,5549,364.712,294.378
"2024-02-07","2024-02-07T08:00:00","2024-02-07T08:30:00",4047.58,980,5814,341.611,444.809
"2024-02-07","2024-02-07T08:30:00","2024-02-07T09:00:00",4050.47,980,5843,362.446,450.084
"2024-02-07","2024-02-07T09:00:00","2024-02-07T09:30:00",4259.96,980,5942,370.046,331.994
"2024-02-07","2024-02-07T09:30:00","2024-02-07T10:00:00",4234.25,980,6066,382.387,469.363
"2024-02-07","2024-02-07T10:00:00","2024-02-07T10:30:00",4233.75,980,6056,401.775,440.475
